15 5 39 67 100 9114 6036 18 10 1 1372 15 16705 629|108 183 47 111 41 10 397 20 19 6 164 214
108 183 47 111 41 10 397 20 19 6 164 214|4 1 1793 78 782 1372 8170 19 16 1 3903 18 417 15 4 19122 1793 2544 55 10 782 363 13 4 7
4 1 1793 78 782 1372 8170 19 16 1 3903 18 417 15 4 19122 1793 2544 55 10 782 363 13 4 7|122 431 942 274 211 249 1372 7
122 431 942 274 211 249 1372 7|6 120 156 16 461 20 246 782 22 6 115 5 39 2544
6 120 156 16 461 20 246 782 22 6 115 5 39 2544|43 4 14809 28 249 2083 7
43 4 14809 28 249 2083 7|21 53 10 1 1372 118 24117 514 249 2083 2826 10 884 113 1620 7
21 53 10 1 1372 118 24117 514 249 2083 2826 10 884 113 1620 7|21 118 4 2483 28 5989 19 238 33 110 7
21 118 4 2483 28 5989 19 238 33 110 7|16 11 7135
4 46 28 1154 9 75 21 11 596 16 156|58 635 12 61 40 28 2083 14
58 635 12 61 40 28 2083 14|24 19122 1793 380 740 202 58 83 11 182 26 886 255 24 7
24 1 1793 59 25 6 3166 19 16 629|4 1 517 29 4052 18 126 3241 4524 40 26
4 1 517 29 4052 18 126 3241 4524 40 26|6 1968 2047 11 5962
6 1968 2047 11 5962|2126 969 2572 13245 43 19 6 4968 6155 275 7 1590 9 6 3724 10 301 12922 87 6 23327 4946 15 10 1570 10312 106
2126 969 2572 13245 43 19 6 4968 6155 275 7 1590 9 6 3724 10 301 12922 87 6 23327 4946 15 10 1570 10312 106|50 20 6 9189 2352 18 211 2901
56 129 20 6 2183 1 2352 25 4968 6155 981|1 15 1
21 11 63 7 216 16 12922 322 30 10 856 505 1 629 7|35 47 363 13 126 1 19 2084 1107 76 51 3403 8105
35 47 363 13 126 1 19 2084 1107 76 51 3403 8105|14057 22 975 15 47 43 8064 21573 104
14057 22 975 15 47 43 8064 21573 104|110 157 53 6 184 322 22 10 1 6 722 18 88 337 280 13 5772 130 540 14666 1627
110 157 53 6 184 322 22 10 1 6 722 18 88 337 280 13 5772 130 540 14666 1627|6 2183 1 2352
87 6 6155 275 7|64 47 109 147 1906 318 1858 38 947 94 710 55 6 1180 9 702
64 47 109 147 1906 318 1858 38 947 94 710 55 6 1180 9 702|6 2126 6853 265 120 722 153
6 2126 6853 265 120 722 153|38 222 73 3271 6 1 33 6 2901 2022 43 7
38 222 73 3271 6 1 33 6 2901 2022 43 7|6 2022 359 10 534 793 553 650 175 1296 9 524 168 6 722 299 19
6 2022 359 10 534 793 553 650 175 1296 9 524 168 6 722 299 19|15 12 22 4890 9 332 1 1 596 1 12070
15 12 22 4890 9 332 1 1 596 1 12070|12 11 10 735 9538 18 6 2138 2126 665
12 11 10 735 9538 18 6 2138 2126 665|2084 1107 125 29 63 9 128
2084 1107 125 29 63 9 128|43 4 321 7
40 27 12840 1 2560|195 5 1605 4 16 12 11 100 665 18 3920 9 15996 1109 87 20 16 22 13293 9 26 226 8205 18 73 9022 12 22
195 5 1605 4 16 12 11 100 665 18 3920 9 15996 1109 87 20 16 22 13293 9 26 226 8205 18 73 9022 12 22|270 481 25 4
4231 6 10870 18 6 1968 5828 26 2160 1230 2084 1263 11 8961|18 198 24 30 35 5010 9 17097 53 47 11 10 77 496
18 198 24 30 35 5010 9 17097 53 47 11 10 77 496|1570 10312 7
6 316 22 6510 9 6 2804 2083 594 16 11 56 19 6 629|6 2863 18 6 1 22 3015 15 74 22 67 10 8973 6 316 425 12
6 2863 18 6 1 22 3015 15 74 22 67 10 8973 6 316 425 12|1190 20 9 1644 9 4
1190 20 9 1644 9 4|26 22 6 309 2818 1 19 6 1339 18 1 1063
26 22 6 309 2818 1 19 6 1339 18 1 1063|6 7175 622
28 153 62 2084 1263 234 841 74 203 104 19 16 2083 1 4364 12189 6 1968 2047 11 12399|328 74 3761 2084 1107 122 589 10 241 1072 15 122 96 1486 6 7175 622 11 2212
328 74 3761 2084 1107 122 589 10 241 1072 15 122 96 1486 6 7175 622 11 2212|24 171 337 10 3505 1426 1974 113 1570 10312
24 171 337 10 3505 1426 1974 113 1570 10312|51 21368 6 7692 33 6 7175 622 15 26 425 99 100 2701 18 74 1 15 2615 13970
51 21368 6 7692 33 6 7175 622 15 26 425 99 100 2701 18 74 1 15 2615 13970|13072 26 1 99 9 22121 10 7557 19 286 24 16748 74 3166 177 10 21819 629
13072 26 1 99 9 22121 10 7557 19 286 24 16748 74 3166 177 10 21819 629|4 2319 6 7175 622 9 3704 177 10 1 15 110 1268 74 397 629 7
4 2319 6 7175 622 9 3704 177 10 1 15 110 1268 74 397 629 7|65 16 11616 12 63
65 16 11616 12 63|57 67 264 9 59 9 28 463
57 67 264 9 59 9 28 463|57 11 8799 87 1042 15 51 1419 99 4010 74
57 11 8799 87 1042 15 51 1419 99 4010 74|16 11 79 24 84 55 9 90 74 97 1149
16 11 79 24 84 55 9 90 74 97 1149|5 294 4 30 35 5010
5 294 4 30 35 5010|67 236 14199 3685
4 69 37 161 10 3685 158 5 30 111 6251 10 629|79 43 74 1 33 7
79 43 74 1 33 7|79 112 13 4 95 58 154 7
79 112 13 4 95 58 154 7|36 19867 7717 43 840 142
36 19867 7717 43 840 142|6 629 11 1639 514 249 798 4712 5 3084 26 629 158 5 41 4120 9 5982 2084 1107 11 1 15796
6 629 11 1639 514 249 798 4712 5 3084 26 629 158 5 41 4120 9 5982 2084 1107 11 1 15796|1153 21 4 43 56 1 22 100 665 18 27 249 545 69
1153 21 4 43 56 1 22 100 665 18 27 249 545 69|76 10 1 192 1569 5 4678 2372 2781 5409
76 10 1 192 1569 5 4678 2372 2781 5409|10 1 192 1569 7
12 11 67 10 3166 25 3739 20296 12 44 487 29 10512 16 28 12422 22 140 124 175 10 3166 5089 9 6258 1620|192 22 55 10 1 579 716 19 100 12730 792 18 1109 15 192 89 5766 177 8060 1 730 23422 9 29 514 1319 1979
192 22 55 10 1 579 716 19 100 12730 792 18 1109 15 192 89 5766 177 8060 1 730 23422 9 29 514 1319 1979|58 94 22 100 5239 1319 1979 120 158 18 82 1 1319
58 94 22 100 5239 1319 1979 120 158 18 82 1 1319|15 10 1319 600 29 1 38 12 1 5167
15 10 1319 600 29 1 38 12 1 5167|89 6 1 18 22169 219 6 1 18 2850 677 4 151 30 589 514 1602 124 1932
28 9943 5323 35 1601 62 36 16 4 19122 1793 10 598 445 192 1569|8690 12 22 893 158 2551 2190 600 717 21 192 22
8690 12 22 893 158 2551 2190 600 717 21 192 22|86 6 787 22 26 7
86 6 787 22 26 7|157 53 4 31 30 10 2083 24 32 13 943 1537 9 3984
157 53 4 31 30 10 2083 24 32 13 943 1537 9 3984|4 3448 6 257 214 9 21854
4 3448 6 257 214 9 21854|98 22 181 33 27 535 5 1 1793 56 8344 6 4189 18 401 38 47 22 35 401 2504 19 26 463
98 22 181 33 27 535 5 1 1793 56 8344 6 4189 18 401 38 47 22 35 401 2504 19 26 463|21 22 12 7
9114 3327 7 5 149 37 100 9099|27 2615 201 22 3505 1 5 149 10 598 445 1 86 41 2860 19 6 792 18 1109
27 2615 201 22 3505 1 5 149 10 598 445 1 86 41 2860 19 6 792 18 1109|24 19122 1793 383 995 14
6 7175 622 11 330 14|21 19 288 11 201 43 28 2126 1416 210 7
21 19 288 11 201 43 28 2126 1416 210 7|21 19 288 11 201 43 28 2126 1416 210 7
474 6 2017 2213 56 14|2126 467 14
474 63 4 1980 14|1784 4 14
85 51 741 25 12 7|100 14567 349
10 1 215 13 157 2830 12|28 1 22 2292
137 13792 11 1 5 8308 10 1 1859 64 177 6 3067|241 515 637 7
304 98 4621 722 3165|83 11 1134
636 63 9 88 154 51 454 1858|5 39 15709 10 4748 4402 9 6 5828 18 1968 2405
5 39 15709 10 4748 4402 9 6 5828 18 1968 2405|161 74 15 715 9 20
161 74 15 715 9 20|15 4010 74 577 14
15 4010 74 577 14|2627 43 10 3851 1939
2627 43 10 3851 1939|24 1 517 50 74 236 70 87 1
24 1 517 50 74 236 70 87 1|1 15 1 43 19 8786 18 6 1
1 15 1 43 19 8786 18 6 1|51 67 840 33 9 1
51 67 840 33 9 1|538 4 109 20177 79 112 13 4 19264 7
538 4 109 20177 79 112 13 4 19264 7|53 24 1648 1 694 56 24 172 37 29 595 9 5494 26 9 2084 1107
53 24 1648 1 694 56 24 172 37 29 595 9 5494 26 9 2084 1107|2084 1107 7
342 11 1639 6 270 1 1 20274 76 365 1180 1 12 11 120 360 113 117 153 11800 19 2084 1025 15 113 2084 1107 5 75|58 2084 1107 1861 6 7175 622 177 10 1 629
58 2084 1107 1861 6 7175 622 177 10 1 629|245 1 86 696 9 29 4184 1 40 2084 1263
245 1 86 696 9 29 4184 1 40 2084 1263|15 89 57 21256 9 29 10 192 1569 15 6952 5409 51 12464 74
15 89 57 21256 9 29 10 192 1569 15 6952 5409 51 12464 74|38 79 31 262 10 156 7 5 84 30 2628 74 130 53 51 425 20 10 13865
38 79 31 262 10 156 7 5 84 30 2628 74 130 53 51 425 20 10 13865|21 53 51 109 797 57 84 83 114 2718 61 7
21 53 51 109 797 57 84 83 114 2718 61 7|57 85 1289 128 68 10 2615 201 3505 1
57 85 1289 128 68 10 2615 201 3505 1|5 1 517 186 6 1405 558 9 4
5 1 517 186 6 1405 558 9 4|76 25 7893 6 1 15 1 998 7
30 6 2876 204 36 10661 40 1968 5828 108 772 7230 33 211 4675 11463|524 36 4373 15 486 63 1
524 36 4373 15 486 63 1|4012 36 2409 4899
15 50 1 97 45|50 20 6 4597 18 6 94 86 41 40 12922 87 6 2901 2352
50 20 6 4597 18 6 94 86 41 40 12922 87 6 2901 2352|2356 126 7692 6228 10 2615 201 2044 33 148 12189 6 5828 18 1968 2405 428 3505 1
2356 126 7692 6228 10 2615 201 2044 33 148 12189 6 5828 18 1968 2405 428 3505 1|22 47 126 605 87 6 995 2450 7
22 47 126 605 87 6 995 2450 7|51 67 707 1858 10 250 384
51 67 707 1858 10 250 384|51 1 517 1765 6 4383 19 68 848 455
51 1 517 1765 6 4383 19 68 848 455|119 136 51 223 4012 25 126 5326
5 32 13 225 148 573|79 101 6 7175 622 1455 9 314 9 2084 1263 7
79 101 6 7175 622 1455 9 314 9 2084 1263 7|37 136 38 47 125 29 10 496 16 11 1406 117 2320 5 32 13 46
37 136 38 47 125 29 10 496 16 11 1406 117 2320 5 32 13 46|183 57 122 6 1 25 342 47
5 1 1793 96 1 200 19 6 5828 18 1968 2405 4198|5 81 5 323 114 10647 3606 18 1109 25 653
5 81 5 323 114 10647 3606 18 1109 25 653|159 5 1 517 2557 9 100 1 5144
159 5 1 517 2557 9 100 1 5144|254 56 7
60 45 11 6 7791 33 16 322 86 1850 63 40 12922|23 11 100 772 897 1570 10312
23 11 100 772 897 1570 10312|326 18 13759 3223 62 1 567
326 18 13759 3223 62 1 567|10 837 1 19 6 1099 18 9099
10 837 1 19 6 1099 18 9099|23 1974 10 3505 25 6 5828 18 1968 2405 15 86 31 4 81 41 6 1547 1 33 82 1426 7
23 1974 10 3505 25 6 5828 18 1968 2405 15 86 31 4 81 41 6 1547 1 33 82 1426 7|50 9 6 579
21 11 22257 20 22 16 26 3505 1647 540 443 154 6 7175 622 4105 33 6 1279|10 1 154 7
38 297 13 12 10 3505 486 63 9 4010 6 7175 622 7|60 260 26 70
51 2059 109 3205 6 7175 622 38 183 12 41 37 9 4010 74 38 9 18344 74|89 16 2083 1 4364 264 40 6 2047 11 12399 12 41 6 1 16 267 100 354 9 1 1
89 16 2083 1 4364 264 40 6 2047 11 12399 12 41 6 1 16 267 100 354 9 1 1|183 24 1 1793 96 589 25 10 728
183 24 1 1793 96 589 25 10 728|21 53 26 7175 622 22 170 114 569 18 10 8661 6 1 4479 9 50 211 115 40 193 15 1667 51 423 1163 18 12 7
21 53 26 7175 622 22 170 114 569 18 10 8661 6 1 4479 9 50 211 115 40 193 15 1667 51 423 1163 18 12 7|58 51 43 19 10 368 9 50 12 97
58 51 43 19 10 368 9 50 12 97|16 101 717 79 51 299 9 262 14847 9 10270 6 629 87 2084 1263
16 101 717 79 51 299 9 262 14847 9 10270 6 629 87 2084 1263|53 6 7175 622 7316 26 9 6 272 47 84 29 70 787 18 100 4054 6255
53 6 7175 622 7316 26 9 6 272 47 84 29 70 787 18 100 4054 6255|12 215 13 120 29 6 1968 2047 86 84 599 82 324
12 215 13 120 29 6 1968 2047 86 84 599 82 324|126 2279 33 16 3505 7
51 1 1793 7573 36 5900|5 44 120 93 4 6 2389 201
32 13 83 88 46 4 19122 1793 318|4 78 12
3505 1 6 7175 622 896|2204 122 11591 10 553 5412
51 1 1793 1864 63 9 10 611 11612 5935 33 6 22312 12 7688 55 51 19122 1793 961 128 87 6 1|477 51 19122 1793 12770 150
477 51 19122 1793 12770 150|58 22 6 611 11612
58 22 6 611 11612|10 4383 7
1386 108 183 16 11 21 51 80 99 9 81|1 7 5 1 517 90 252 18 6 11612
1 7 5 1 517 90 252 18 6 11612|73 31 4 46 16 11 28 94 7 22 47 10 5650 19 28 2083 150 7
2204 2469 22 296 142 1 15 961 2257 6 152 361|35 1858 1230 722 10932
4 112 13 30 9 54 16 407|72 190 14
216 10 944 3563 55 16 195 10 356 7|6 5130 503 26 490 18 152 361 6 8758
6 5130 503 26 490 18 152 361 6 8758|79 59 9 100 4407 214 55 26 7
79 59 9 100 4407 214 55 26 7|51 135 13 59 45 276 10 496
51 135 13 59 45 276 10 496|183 51 19122 1793 2371 61 9 792 113 626 108 9733 108 12 11 100 7800
183 51 19122 1793 2371 61 9 792 113 626 108 9733 108 12 11 100 7800|32 13 4 81 4 504 9 159 25 13285 7
47 11 10 496 5 44 13 159|90 20 1274 16 1024 3520 87 6 792 535
90 20 1274 16 1024 3520 87 6 792 535|5 1 517 223 45 9 182 409 15 1 6919 357 24 314 886 18 4896 53 4 1245 341 50 28 2122 1921 45
5 1 517 223 45 9 182 409 15 1 6919 357 24 314 886 18 4896 53 4 1245 341 50 28 2122 1921 45|614 6 5230 56 14
614 6 5230 56 14|31 12 14
12 11 10 3232 14|746 61 56 14
159 43 4 91 9 90 33 6 3232 113 238 7|26 220 29 117 199 393 9 50 6 7175 622
26 220 29 117 199 393 9 50 6 7175 622|6 839 430 21 12 22 56 15 23 1 517 120 332 12 9 2593 40 5 1 517 111 30 236 393 9 3704 177 12 14
5 32 13 46 21 6 787 4 19122 1793 333 68|21 2753 31 4 30 7
21 2753 31 4 30 7|100 694 1940 15 10 3432 2517
100 694 1940 15 10 3432 2517|4 44 13 427 10 3232 40 176 14
4 44 13 427 10 3232 40 176 14|160 38 5 39 17105 142 25 10 305
160 38 5 39 17105 142 25 10 305|190 62 564 159 357 5 50 47
190 62 564 159 357 5 50 47|805 14 5 1560 4 9 746 61 14
805 14 5 1560 4 9 746 61 14|137 5 69 38 4 504 9 46 16 793 1 43 3520
137 5 69 38 4 504 9 46 16 793 1 43 3520|51 135 13 467 27 206
51 135 13 467 27 206|5 39 2723 61 56
5 39 2723 61 56|130 15 61
68 1789 98 6 3165 907 61|4 19122 1793 442
21 85 4 332 67 56 7|100 12410 2394 87 6 2955 2084
100 12410 2394 87 6 2955 2084|15 56 12 11 490 18 27 890 3800
15 56 12 11 490 18 27 890 3800|5 41 379 1 1 5 107 9 50 12
5 41 379 1 1 5 107 9 50 12|28 1372 488 266
12 11 10 77 156 26 22 10 944 349|37 10 2830 33 12
37 10 2830 33 12|1751 25 10 3704
5 39 91 9 54 19 56|36 6919 87 6 3383 122 96 19963
36 6919 87 6 3383 122 96 19963|8307 6 553 1128 18 6 896 15 1978 40 6 4205 18 6 2204
380 43 1051 10 856 2627|332 1 3165 89 2510
332 1 3165 89 2510|17695 953 177 5371 6052
17695 953 177 5371 6052|1134 17013 1 11651
44 4 218 20 7 12 172 37 29 132 332 38 5 1 517 11672 28 3704 245 74 1372|5 44 13 157 129 4 97 63 19 10 214 55 26
53 12 420 55 4 1 1793 330 19 104 407 5 39 2723 6 5887 15 473 4 163|328 24 1 1793 59 26 407 5 220 76 60 223 45 38 5 32 13 1441 9 386 40 74
328 24 1 1793 59 26 407 5 220 76 60 223 45 38 5 32 13 1441 9 386 40 74|5 39 91 19 56
5 39 91 19 56|5 1 1793 1674 74 1099 18 4136
57 11 18059 27 15266 6543|15 57 11 56 596
15 57 11 56 596|27 2615 201 22 3505 1
27 2615 201 22 3505 1|25 9640 16953 15 3327 1
25 9640 16953 15 3327 1|5 30 12995 12124 177 7228 4491 19 505 9 1 6 13759 2181 18 783 21598 15 8207 11834
5 30 12995 12124 177 7228 4491 19 505 9 1 6 13759 2181 18 783 21598 15 8207 11834|983 27 15868 245 36 6 1 5 30 1857 2287 18 27 3818
983 27 15868 245 36 6 1 5 30 1857 2287 18 27 3818|27 1 11351 20 76 10 5710 15 5662 9 1 20 113 1 20 19 27 3707 629
27 1 11351 20 76 10 5710 15 5662 9 1 20 113 1 20 19 27 3707 629|43 4 17013 74 108 22 57 17013 4 7
5 1 1793 1015 3111 9 5144 177 4|5 30 10426 58 132 98
5 30 10426 58 132 98|4 109 318 25 20 7 5 41 2287 18 4 166 154 4 109 2287 18 20
4 109 318 25 20 7 5 41 2287 18 4 166 154 4 109 2287 18 20|245 6 5088 9968 16 4 1 5 487 1229 18 2084 1263
245 6 5088 9968 16 4 1 5 487 1229 18 2084 1263|79 85 4 314 9 2084 1263 7
79 85 4 314 9 2084 1263 7|5 3084 26 629 158 5 41 4120 9 5982 2084 1107 11 1 15796
5 3084 26 629 158 5 41 4120 9 5982 2084 1107 11 1 15796|38 12 41 18 27 249 545 69 16 5 531 9 1324 62 2084 1263
38 12 41 18 27 249 545 69 16 5 531 9 1324 62 2084 1263|190 21 43 4 333 68 7
190 21 43 4 333 68 7|5 44 13 11672 4 14
5 44 13 11672 4 14|79 20 7
730 14498 28 2701 47 22 128 16 5 80 9 221 18 4|5 206 277 100 3096 192 1569 38 19 27 648 725 5 39 196 14364
5 206 277 100 3096 192 1569 38 19 27 648 725 5 39 196 14364|158 6 5674 192 12542 4746 18 1 15 1154 32 13 2720 19 27 1979
158 6 5674 192 12542 4746 18 1 15 1154 32 13 2720 19 27 1979|38 4 44 186 10 2391 18 238
38 4 44 186 10 2391 18 238|10 2391 22 140 124 175 10 2391
10 2391 22 140 124 175 10 2391|47 22 10 4189 16 10 1312 10622 118 1362 100 1412 486 18 12818 15 5800 31 37 129 1937 9 8221 15 1
47 22 10 4189 16 10 1312 10622 118 1362 100 1412 486 18 12818 15 5800 31 37 129 1937 9 8221 15 1|9 24547 70 11 3818
9 24547 70 11 3818|192 1160 9 1 15 62 478 9382 26 1
192 1160 9 1 15 62 478 9382 26 1|8170 54 245 10 12542 18 1 15 1
8170 54 245 10 12542 18 1 15 1|89 51 386 51 8265 6 1412 1319
89 51 386 51 8265 6 1412 1319|530 120 6 23422 554
530 120 6 23422 554|26 22 10 8406 12017 400 3555 1
26 22 10 8406 12017 400 3555 1|9 2338 16 3826 4 80 9 30 1 15 1
9 2338 16 3826 4 80 9 30 1 15 1|38 73 7
24 69 380 22961 454 38 47 22 140 25 525 18 99 9 599|168 6 1 12 151 29 893 25 99 9 1661 426 184
2204 19 1086 1 15 5459 1713|458 62 69 89 1 22 19 15159
458 62 69 89 1 22 19 15159|157 53 24 1 21 11 91 9 456 89 5 386 7
157 53 24 1 21 11 91 9 456 89 5 386 7|27 23422 135 13 1324 157 76 5800
27 23422 135 13 1324 157 76 5800|4 69 2080 117 20799 12695 177 6 4198 67 76 6577 186 554 211 23422
342 11 9129 87 6 560 12 44 13 29|117 13471 2615 22 837 810
117 13471 2615 22 837 810|70 124 156
44 4 3061 16 5 69 196 29 277 7|47 167 13 70
153 454 15 28 8328 9 1324 238 69 1223 9 1 4|70 199 555
79 85 4 565 20 7|158 24 43 124 2910 175 4 940
158 24 43 124 2910 175 4 940|55 6 397 156 15 514 2515 3602
5 149 4524 9 10 5564 8541|9 4 86 30 37 1 12 172 1661 12 1145 76 580
9 4 86 30 37 1 12 172 1661 12 1145 76 580|36 6145 2620 99
24 30 96 1 33 5109 18757 38 6 98 122 59 9 490 40 88 15 291 117 11651 9 10 2438 2035|164 2204 3646
793 1 3520 62 624 1738|51 19122 1793 87 2084 1263 7
51 19122 1793 87 2084 1263 7|10781 7636 9429
36 4680 1751 9 4370|1 7 14
477 4 19122 1793 1015 2104|5 195 25 4 9 1451 20 19 33 6 1231 15 100 4215 25 26 629
5 195 25 4 9 1451 20 19 33 6 1231 15 100 4215 25 26 629|60 5 112 13 30 132 98
60 5 112 13 30 132 98|12 41 6 120 156 5 118 161 33 6 671 1703
12 41 6 120 156 5 118 161 33 6 671 1703|12 11 37 27 1439
12 11 37 27 1439|60 168 36 6 2649 2084 1263 1850 63 40 8554 15 992 63 21 5547 18 6 722 1 2627 15 20
60 168 36 6 2649 2084 1263 1850 63 40 8554 15 992 63 21 5547 18 6 722 1 2627 15 20|5 84 95 16 41 68 659 542 384
5 84 95 16 41 68 659 542 384|6 388 22 282 4220 142 6 1108 25 8064 1817 76 1296
6 388 22 282 4220 142 6 1108 25 8064 1817 76 1296|2084 1263 6465 16 12 41 10 10981 4364 15 19 658 6 1968 2047 7640
2084 1263 6465 16 12 41 10 10981 4364 15 19 658 6 1968 2047 7640|12922 22 282 5805 15 12 2203 19 10 1378 229 15 4871
12922 22 282 5805 15 12 2203 19 10 1378 229 15 4871|205 11 10151 25 662 28 152 3903
205 11 10151 25 662 28 152 3903|60 5 81 16 68 6008 12
60 5 81 16 68 6008 12|398 11 78 77 1439
398 11 78 77 1439|22 26 28 690 232 7
4 19122 1793 6 164 640 9 194 59 45|15 4 19122 1793 633 9 223 76 166 76 4 55
15 4 19122 1793 633 9 223 76 166 76 4 55|240 38 5 149 91
240 38 5 149 91|190 69 4 93 20 21 6 147 18 4 990 68 7
190 69 4 93 20 21 6 147 18 4 990 68 7|22 57 5 145 22 57 196 596 18 4 7
22 57 5 145 22 57 196 596 18 4 7|1 31 4 222 16 816 4 271 33 6 792 114 98 384 7
1 31 4 222 16 816 4 271 33 6 792 114 98 384 7|47 11 124 9 6 4639
47 11 124 9 6 4639|89 5 41 10 438 27 1524 41 16 18 10 438
89 5 41 10 438 27 1524 41 16 18 10 438|27 1586 15 2090 104 109 176 18 10 438
27 1586 15 2090 104 109 176 18 10 438|56 16 5 30 660 10 94 5 490 40 6 438 55 1349
56 16 5 30 660 10 94 5 490 40 6 438 55 1349|947 6 3166 428 6 7175 622 957 6 239 575 76 6 805 43 35 650 45
947 6 3166 428 6 7175 622 957 6 239 575 76 6 805 43 35 650 45|19 6 235 1516 18 27 2693 47 43 114 349 2132
19 6 235 1516 18 27 2693 47 43 114 349 2132|90 6 70 4 55
90 6 70 4 55|6 2615 22 1 7
6 2615 22 1 7|16 44 29 117 890 7637 89 24 348 426 184 150
16 44 29 117 890 7637 89 24 348 426 184 150|60 92 255 5 54 7
60 92 255 5 54 7|6 4198 22 5564 15 8517
6 4198 22 5564 15 8517|3549 13968 19 1056 772 871 113 1 1
3549 13968 19 1056 772 871 113 1 1|612 3376 2097 16449
24 19122 1793 372 379 38 118 4 127|6 8783 22 47
5 44 13 31 148 25 4|159 357 6 502
127 14 12 11 105 465 25 99 12 11 67 4213|6 507 22 58 1762
6 507 22 58 1762|127 119 100 4892
25 6 754 86 1090 6207|38 29 471
15 223 554 6 3286|32 13 90 126 3877 357 6 502
32 13 90 126 3877 357 6 502|23 11 935 130 47
23 11 935 130 47|23 11 1101 6 265 167 13 23 7
23 11 1101 6 265 167 13 23 7|23 420 76 53 398 107 2024 100 1 130 48
23 420 76 53 398 107 2024 100 1 130 48|23 1090 26 258 18 507
23 1090 26 258 18 507|15 23 1090 6 597 104
15 23 1090 6 597 104|58 31 5
240 9 16 117 879 420 105 1591|69 4 460 20 7
69 4 460 20 7|4 19122 1793 61 18 28 197 14
4 19122 1793 61 18 28 197 14|101 5 29 10933 9 4 53 5 723 13 7
101 5 29 10933 9 4 53 5 723 13 7|6262 4819 13093
983 176 147 315 24 1 1793 3111 9 1184 1141 596 18 6262|13255 620 981 18 2936 15 2327
13255 620 981 18 2936 15 2327|21 10 10508 18 1
21 10 10508 18 1|981 18 2908 15 184 3913 6025
981 18 2908 15 184 3913 6025|5 81 176 153 1144 282 16428
5 81 176 153 1144 282 16428|4 44 75 6 5044 15 1 19 233 1303
4 44 75 6 5044 15 1 19 233 1303|6 2085 165 99 1250 117 8616
6 2085 165 99 1250 117 8616|1 172 13004
2106 9 2523 69 37 29 10 4602 670|26 22 37 10 9520 396
26 22 37 10 9520 396|12 22 10 3335 1
12 22 10 3335 1|1 4 19122 1793 8643
1 4 19122 1793 8643|26 22 170 1511 3376
26 22 170 1511 3376|67 1406 6 582 594
67 1406 6 582 594|12 11 2692 21 4 19122 1793 587 20
12 11 2692 21 4 19122 1793 587 20|28 153 62 6 1699 32 13 237 21 51 218 426 98 51 19122 1793 187 68 16
28 153 62 6 1699 32 13 237 21 51 218 426 98 51 19122 1793 187 68 16|1 93 99 21 4 30 274
1 93 99 21 4 30 274|57 234 9 20 6 184 138 282 1171 423
57 234 9 20 6 184 138 282 1171 423|129 26 615 9 6 469 5076 4434
129 26 615 9 6 469 5076 4434|2783 2875 624 1138
26 115 12 1 517 516 1184 2142 132 1619|6 239 664 438 6 152 94 16 4256 3400
24 19122 1793 3360 4 35 14|10 362 239 100 152 94
10 362 239 100 152 94|391 11 1035 13931 179 2548 1525 1549 179 2548 1550 4750 10 438 58 298
239 11 6216 57 11 1873|27 10378 14
51 869 6 470 9 6 326|6 239 11 1873
5 39 3360 4 14|6 878 1 3478 10 3668 1479 19 74 1039 37 407 87 45
6 878 1 3478 10 3668 1479 19 74 1039 37 407 87 45|10 1479 1 18 436 152 153 447 15 202
10 1479 1 18 436 152 153 447 15 202|51 371 233 70 18 88 40 10 1312 1
16 11 74 433 15 74 638|47 43 184 7155
51 43 76 782 76 24 43|5 44 13 225 26 1 4392
5 44 13 225 26 1 4392|51 178 18 99 76 18 1
51 178 18 99 76 18 1|5 196 218 211 306 2763
5 196 218 211 306 2763|47 22 120 70 3417
47 22 120 70 3417|2561 125 386
19 6 1216 18 6 396 7|21 68 6 3128 7
21 68 6 3128 7|23 11 372 1050 12 25 868 478 14
23 11 372 1050 12 25 868 478 14|24 44 13 3270 126 650
24 44 13 3270 126 650|224 7624 14
114 315 1324 19 117 1319 1032|2722 89 24 43 4120 9 225 117 2090 15 752 3816
2722 89 24 43 4120 9 225 117 2090 15 752 3816|5 1 1793 111 178 68 27 203 15 27 192 76 132 76 5 31 56
5 1 1793 111 178 68 27 203 15 27 192 76 132 76 5 31 56|5664 22408 6454 13679
2561 22 10 308 18 10 2449|4745 48 14
23 227 13 46 21 23 11 498|23 11 115 104 775 14
23 11 115 104 775 14|23 3180 1792 18 117 153 386 19 26 1789 19861
23 3180 1792 18 117 153 386 19 26 1789 19861|5 32 13 129 10 1328 68 16
5 32 13 129 10 1328 68 16|23 227 13 252 68 88
23 227 13 252 68 88|501 1 127 746 238 337
501 1 127 746 238 337|23 11 6 810 945 839
23 11 6 810 945 839|4 84 144 37 1289 12 58 1762 1845 501
4 84 144 37 1289 12 58 1762 1845 501|5 1 1793 9 93 398 68 16 14
5 1 1793 9 93 398 68 16 14|108 269 5 1 517 6212 14
108 269 5 1 517 6212 14|16 18391 1790 2179 120 68 529
16 18391 1790 2179 120 68 529|153 43 647 140 9 48 14
5664 3798 22 10 1670 3826|12 11 10 782 3826 76 60
53 120 4 107 575 6 1577 6 810 945 1416 46|44 24 180 68 16 737 269 7
44 24 180 68 16 737 269 7|83 11 54
5 44 75 117 9481 2178 177 6 1141 21245 38 5 39 10866|27 203 62 6 1699 22 1
27 203 62 6 1699 22 1|5 1 517 1951 10 3633 9 6 7556 582
